focusLoc,locId,direction,time,n,category,name
2,13,to,52,11,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,53,6,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,54,12,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,55,12,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,57,7,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,58,6,Kiddie Rides,Cyndisaurus Asteroid
2,13,to,60,4,Kiddie Rides,Cyndisaurus Asteroid
2,14,from,4,3,Kiddie Rides,Beelzebufo
2,14,from,6,10,Kiddie Rides,Beelzebufo
2,14,from,8,2,Kiddie Rides,Beelzebufo
2,14,from,9,18,Kiddie Rides,Beelzebufo
2,14,from,10,3,Kiddie Rides,Beelzebufo
2,14,from,26,1,Kiddie Rides,Beelzebufo
2,14,from,27,11,Kiddie Rides,Beelzebufo
2,14,from,28,11,Kiddie Rides,Beelzebufo
2,14,from,29,26,Kiddie Rides,Beelzebufo
2,14,from,30,22,Kiddie Rides,Beelzebufo
2,14,from,32,5,Kiddie Rides,Beelzebufo
2,14,from,33,15,Kiddie Rides,Beelzebufo
2,14,from,35,18,Kiddie Rides,Beelzebufo
2,14,from,38,3,Kiddie Rides,Beelzebufo
2,14,from,49,1,Kiddie Rides,Beelzebufo
2,14,from,50,7,Kiddie Rides,Beelzebufo
2,14,from,51,1,Kiddie Rides,Beelzebufo
2,14,from,52,3,Kiddie Rides,Beelzebufo
2,14,from,53,6,Kiddie Rides,Beelzebufo
2,14,from,54,9,Kiddie Rides,Beelzebufo
2,14,from,55,15,Kiddie Rides,Beelzebufo
2,14,from,56,9,Kiddie Rides,Beelzebufo
2,14,from,57,5,Kiddie Rides,Beelzebufo
2,14,from,58,4,Kiddie Rides,Beelzebufo
2,14,from,59,27,Kiddie Rides,Beelzebufo
2,14,from,60,4,Kiddie Rides,Beelzebufo
2,14,to,2,7,Kiddie Rides,Beelzebufo
2,14,to,5,13,Kiddie Rides,Beelzebufo
2,14,to,7,14,Kiddie Rides,Beelzebufo
2,14,to,9,5,Kiddie Rides,Beelzebufo
2,14,to,10,6,Kiddie Rides,Beelzebufo
2,14,to,25,4,Kiddie Rides,Beelzebufo
2,14,to,26,7,Kiddie Rides,Beelzebufo
2,14,to,27,3,Kiddie Rides,Beelzebufo
2,14,to,28,9,Kiddie Rides,Beelzebufo
2,14,to,29,5,Kiddie Rides,Beelzebufo
2,14,to,31,2,Kiddie Rides,Beelzebufo
2,14,to,32,4,Kiddie Rides,Beelzebufo
2,14,to,33,7,Kiddie Rides,Beelzebufo
2,14,to,34,37,Kiddie Rides,Beelzebufo
2,14,to,50,10,Kiddie Rides,Beelzebufo
2,14,to,51,10,Kiddie Rides,Beelzebufo
2,14,to,52,6,Kiddie Rides,Beelzebufo
2,14,to,53,48,Kiddie Rides,Beelzebufo
2,14,to,54,5,Kiddie Rides,Beelzebufo
2,14,to,55,6,Kiddie Rides,Beelzebufo
2,14,to,56,7,Kiddie Rides,Beelzebufo
2,14,to,58,1,Kiddie Rides,Beelzebufo
2,14,to,60,2,Kiddie Rides,Beelzebufo
2,15,from,5,7,Kiddie Rides,Enchanted Toadstools
2,15,from,6,4,Kiddie Rides,Enchanted Toadstools
2,15,from,8,4,Kiddie Rides,Enchanted Toadstools
2,15,from,10,2,Kiddie Rides,Enchanted Toadstools
2,15,from,11,2,Kiddie Rides,Enchanted Toadstools
2,15,from,26,6,Kiddie Rides,Enchanted Toadstools
2,15,from,28,4,Kiddie Rides,Enchanted Toadstools
2,15,from,29,37,Kiddie Rides,Enchanted Toadstools
2,15,from,30,2,Kiddie Rides,Enchanted Toadstools
2,15,from,35,2,Kiddie Rides,Enchanted Toadstools
2,15,from,37,37,Kiddie Rides,Enchanted Toadstools
2,15,from,50,4,Kiddie Rides,Enchanted Toadstools
2,15,from,51,6,Kiddie Rides,Enchanted Toadstools
2,15,from,52,4,Kiddie Rides,Enchanted Toadstools
2,15,from,53,52,Kiddie Rides,Enchanted Toadstools
2,15,from,54,3,Kiddie Rides,Enchanted Toadstools
2,15,from,55,8,Kiddie Rides,Enchanted Toadstools
2,15,from,56,5,Kiddie Rides,Enchanted Toadstools
2,15,from,58,9,Kiddie Rides,Enchanted Toadstools
2,15,from,59,1,Kiddie Rides,Enchanted Toadstools
2,15,to,2,4,Kiddie Rides,Enchanted Toadstools
2,15,to,3,4,Kiddie Rides,Enchanted Toadstools
2,15,to,4,2,Kiddie Rides,Enchanted Toadstools
2,15,to,5,2,Kiddie Rides,Enchanted Toadstools
2,15,to,6,6,Kiddie Rides,Enchanted Toadstools
2,15,to,7,2,Kiddie Rides,Enchanted Toadstools
2,15,to,8,2,Kiddie Rides,Enchanted Toadstools
2,15,to,9,15,Kiddie Rides,Enchanted Toadstools
2,15,to,10,2,Kiddie Rides,Enchanted Toadstools
2,15,to,11,11,Kiddie Rides,Enchanted Toadstools
2,15,to,25,11,Kiddie Rides,Enchanted Toadstools
2,15,to,26,4,Kiddie Rides,Enchanted Toadstools
2,15,to,27,2,Kiddie Rides,Enchanted Toadstools
2,15,to,29,3,Kiddie Rides,Enchanted Toadstools
2,15,to,30,18,Kiddie Rides,Enchanted Toadstools
2,15,to,31,7,Kiddie Rides,Enchanted Toadstools
2,15,to,32,7,Kiddie Rides,Enchanted Toadstools
2,15,to,33,2,Kiddie Rides,Enchanted Toadstools
2,15,to,35,5,Kiddie Rides,Enchanted Toadstools
2,15,to,49,7,Kiddie Rides,Enchanted Toadstools
2,15,to,50,5,Kiddie Rides,Enchanted Toadstools
2,15,to,51,3,Kiddie Rides,Enchanted Toadstools
2,15,to,52,9,Kiddie Rides,Enchanted Toadstools
2,15,to,53,2,Kiddie Rides,Enchanted Toadstools
2,15,to,54,8,Kiddie Rides,Enchanted Toadstools
2,15,to,55,11,Kiddie Rides,Enchanted Toadstools
2,15,to,56,14,Kiddie Rides,Enchanted Toadstools
2,15,to,57,8,Kiddie Rides,Enchanted Toadstools
2,15,to,58,5,Kiddie Rides,Enchanted Toadstools
2,15,to,59,8,Kiddie Rides,Enchanted Toadstools
2,15,to,60,2,Kiddie Rides,Enchanted Toadstools
2,16,from,1,3,Kiddie Rides,Stegocycles
2,16,from,2,4,Kiddie Rides,Stegocycles
2,16,from,4,3,Kiddie Rides,Stegocycles
2,16,from,5,5,Kiddie Rides,Stegocycles
2,16,from,7,8,Kiddie Rides,Stegocycles
2,16,from,8,6,Kiddie Rides,Stegocycles
2,16,from,10,2,Kiddie Rides,Stegocycles
2,16,from,26,4,Kiddie Rides,Stegocycles
2,16,from,27,15,Kiddie Rides,Stegocycles
2,16,from,28,3,Kiddie Rides,Stegocycles
2,16,from,30,30,Kiddie Rides,Stegocycles
2,16,from,31,11,Kiddie Rides,Stegocycles
2,16,from,32,5,Kiddie Rides,Stegocycles
2,16,from,33,7,Kiddie Rides,Stegocycles
2,16,from,34,8,Kiddie Rides,Stegocycles
2,16,from,35,18,Kiddie Rides,Stegocycles
2,16,from,50,7,Kiddie Rides,Stegocycles
2,16,from,51,17,Kiddie Rides,Stegocycles
2,16,from,52,16,Kiddie Rides,Stegocycles
2,16,from,53,4,Kiddie Rides,Stegocycles
2,16,from,54,3,Kiddie Rides,Stegocycles
2,16,from,55,12,Kiddie Rides,Stegocycles
2,16,from,56,14,Kiddie Rides,Stegocycles
2,16,from,57,7,Kiddie Rides,Stegocycles
2,16,from,58,17,Kiddie Rides,Stegocycles
2,16,from,59,11,Kiddie Rides,Stegocycles
2,16,from,60,4,Kiddie Rides,Stegocycles
2,16,to,3,5,Kiddie Rides,Stegocycles
2,16,to,6,4,Kiddie Rides,Stegocycles
2,16,to,8,4,Kiddie Rides,Stegocycles
2,16,to,9,6,Kiddie Rides,Stegocycles
2,16,to,10,1,Kiddie Rides,Stegocycles
2,16,to,25,5,Kiddie Rides,Stegocycles
2,16,to,26,13,Kiddie Rides,Stegocycles
2,16,to,27,4,Kiddie Rides,Stegocycles
2,16,to,28,3,Kiddie Rides,Stegocycles
2,16,to,29,6,Kiddie Rides,Stegocycles
2,16,to,30,8,Kiddie Rides,Stegocycles
2,16,to,31,4,Kiddie Rides,Stegocycles
2,16,to,32,6,Kiddie Rides,Stegocycles
2,16,to,33,20,Kiddie Rides,Stegocycles
2,16,to,34,7,Kiddie Rides,Stegocycles
2,16,to,35,2,Kiddie Rides,Stegocycles
2,16,to,49,4,Kiddie Rides,Stegocycles
2,16,to,50,5,Kiddie Rides,Stegocycles
2,16,to,51,4,Kiddie Rides,Stegocycles
2,16,to,52,5,Kiddie Rides,Stegocycles
2,16,to,53,21,Kiddie Rides,Stegocycles
2,16,to,54,6,Kiddie Rides,Stegocycles
2,16,to,55,1,Kiddie Rides,Stegocycles
2,16,to,56,5,Kiddie Rides,Stegocycles
2,16,to,57,24,Kiddie Rides,Stegocycles
2,16,to,58,45,Kiddie Rides,Stegocycles
2,16,to,59,18,Kiddie Rides,Stegocycles
2,17,from,6,3,Kiddie Rides,Blue Iguanodon
2,17,from,7,7,Kiddie Rides,Blue Iguanodon
2,17,from,9,3,Kiddie Rides,Blue Iguanodon
2,17,from,27,6,Kiddie Rides,Blue Iguanodon
2,17,from,28,49,Kiddie Rides,Blue Iguanodon
2,17,from,29,3,Kiddie Rides,Blue Iguanodon
2,17,from,30,3,Kiddie Rides,Blue Iguanodon
2,17,from,31,6,Kiddie Rides,Blue Iguanodon
2,17,from,32,1,Kiddie Rides,Blue Iguanodon
2,17,from,33,2,Kiddie Rides,Blue Iguanodon
2,17,from,34,6,Kiddie Rides,Blue Iguanodon
2,17,from,50,1,Kiddie Rides,Blue Iguanodon
2,17,from,52,5,Kiddie Rides,Blue Iguanodon
2,17,from,53,14,Kiddie Rides,Blue Iguanodon
2,17,from,54,9,Kiddie Rides,Blue Iguanodon
2,17,from,55,21,Kiddie Rides,Blue Iguanodon
2,17,from,56,5,Kiddie Rides,Blue Iguanodon
2,17,from,57,17,Kiddie Rides,Blue Iguanodon
2,17,from,58,4,Kiddie Rides,Blue Iguanodon
2,17,from,59,4,Kiddie Rides,Blue Iguanodon
2,17,from,60,4,Kiddie Rides,Blue Iguanodon
2,17,from,61,3,Kiddie Rides,Blue Iguanodon
2,17,to,2,1,Kiddie Rides,Blue Iguanodon
2,17,to,3,9,Kiddie Rides,Blue Iguanodon
2,17,to,6,2,Kiddie Rides,Blue Iguanodon
2,17,to,7,2,Kiddie Rides,Blue Iguanodon
2,17,to,8,3,Kiddie Rides,Blue Iguanodon
2,17,to,9,6,Kiddie Rides,Blue Iguanodon
2,17,to,10,7,Kiddie Rides,Blue Iguanodon
2,17,to,11,55,Kiddie Rides,Blue Iguanodon
2,17,to,25,2,Kiddie Rides,Blue Iguanodon
2,17,to,27,5,Kiddie Rides,Blue Iguanodon
2,17,to,28,52,Kiddie Rides,Blue Iguanodon
2,17,to,29,9,Kiddie Rides,Blue Iguanodon
2,17,to,31,16,Kiddie Rides,Blue Iguanodon
2,17,to,32,10,Kiddie Rides,Blue Iguanodon
2,17,to,33,7,Kiddie Rides,Blue Iguanodon
2,17,to,34,4,Kiddie Rides,Blue Iguanodon
2,17,to,35,2,Kiddie Rides,Blue Iguanodon
2,17,to,49,8,Kiddie Rides,Blue Iguanodon
2,17,to,50,10,Kiddie Rides,Blue Iguanodon
2,17,to,52,25,Kiddie Rides,Blue Iguanodon
2,17,to,53,10,Kiddie Rides,Blue Iguanodon
2,17,to,54,2,Kiddie Rides,Blue Iguanodon
2,17,to,55,7,Kiddie Rides,Blue Iguanodon
2,17,to,56,18,Kiddie Rides,Blue Iguanodon
2,17,to,57,18,Kiddie Rides,Blue Iguanodon
2,17,to,58,13,Kiddie Rides,Blue Iguanodon
2,17,to,59,16,Kiddie Rides,Blue Iguanodon
2,17,to,61,3,Kiddie Rides,Blue Iguanodon
2,18,from,2,6,Kiddie Rides,Wild Jungle Cruise
2,18,from,5,4,Kiddie Rides,Wild Jungle Cruise
2,18,from,6,7,Kiddie Rides,Wild Jungle Cruise
2,18,from,7,2,Kiddie Rides,Wild Jungle Cruise
2,18,from,9,11,Kiddie Rides,Wild Jungle Cruise
2,18,from,11,3,Kiddie Rides,Wild Jungle Cruise
2,18,from,25,2,Kiddie Rides,Wild Jungle Cruise
2,18,from,27,1,Kiddie Rides,Wild Jungle Cruise
2,18,from,28,9,Kiddie Rides,Wild Jungle Cruise
2,18,from,29,8,Kiddie Rides,Wild Jungle Cruise
2,18,from,30,11,Kiddie Rides,Wild Jungle Cruise
2,18,from,32,7,Kiddie Rides,Wild Jungle Cruise
2,18,from,33,6,Kiddie Rides,Wild Jungle Cruise
2,18,from,34,9,Kiddie Rides,Wild Jungle Cruise
2,18,from,36,6,Kiddie Rides,Wild Jungle Cruise
2,18,from,50,4,Kiddie Rides,Wild Jungle Cruise
2,18,from,51,2,Kiddie Rides,Wild Jungle Cruise
2,18,from,52,16,Kiddie Rides,Wild Jungle Cruise
2,18,from,53,3,Kiddie Rides,Wild Jungle Cruise
2,18,from,54,2,Kiddie Rides,Wild Jungle Cruise
2,18,from,55,5,Kiddie Rides,Wild Jungle Cruise
2,18,from,56,18,Kiddie Rides,Wild Jungle Cruise
2,18,from,57,3,Kiddie Rides,Wild Jungle Cruise
2,18,from,58,6,Kiddie Rides,Wild Jungle Cruise
2,18,from,59,5,Kiddie Rides,Wild Jungle Cruise
2,18,from,60,10,Kiddie Rides,Wild Jungle Cruise
2,18,from,61,3,Kiddie Rides,Wild Jungle Cruise
2,18,to,2,5,Kiddie Rides,Wild Jungle Cruise
2,18,to,4,12,Kiddie Rides,Wild Jungle Cruise
2,18,to,5,11,Kiddie Rides,Wild Jungle Cruise
2,18,to,6,5,Kiddie Rides,Wild Jungle Cruise
2,18,to,7,3,Kiddie Rides,Wild Jungle Cruise
2,18,to,8,11,Kiddie Rides,Wild Jungle Cruise
2,18,to,9,10,Kiddie Rides,Wild Jungle Cruise
2,18,to,10,3,Kiddie Rides,Wild Jungle Cruise
2,18,to,11,2,Kiddie Rides,Wild Jungle Cruise
2,18,to,25,4,Kiddie Rides,Wild Jungle Cruise
2,18,to,26,5,Kiddie Rides,Wild Jungle Cruise
2,18,to,27,2,Kiddie Rides,Wild Jungle Cruise
2,18,to,28,8,Kiddie Rides,Wild Jungle Cruise
2,18,to,29,13,Kiddie Rides,Wild Jungle Cruise
2,18,to,30,3,Kiddie Rides,Wild Jungle Cruise
2,18,to,31,3,Kiddie Rides,Wild Jungle Cruise
2,18,to,32,2,Kiddie Rides,Wild Jungle Cruise
2,18,to,33,5,Kiddie Rides,Wild Jungle Cruise
2,18,to,34,16,Kiddie Rides,Wild Jungle Cruise
2,18,to,35,7,Kiddie Rides,Wild Jungle Cruise
2,18,to,37,40,Kiddie Rides,Wild Jungle Cruise
2,18,to,49,6,Kiddie Rides,Wild Jungle Cruise
2,18,to,50,13,Kiddie Rides,Wild Jungle Cruise
2,18,to,51,16,Kiddie Rides,Wild Jungle Cruise
2,18,to,52,11,Kiddie Rides,Wild Jungle Cruise
2,18,to,53,6,Kiddie Rides,Wild Jungle Cruise
2,18,to,54,14,Kiddie Rides,Wild Jungle Cruise
2,18,to,57,1,Kiddie Rides,Wild Jungle Cruise
2,18,to,59,6,Kiddie Rides,Wild Jungle Cruise
2,18,to,60,4,Kiddie Rides,Wild Jungle Cruise
2,18,to,61,3,Kiddie Rides,Wild Jungle Cruise
2,19,from,1,4,Kiddie Rides,Stone Cups
2,19,from,2,5,Kiddie Rides,Stone Cups
2,19,from,4,7,Kiddie Rides,Stone Cups
2,19,from,5,2,Kiddie Rides,Stone Cups
2,19,from,6,2,Kiddie Rides,Stone Cups
2,19,from,7,7,Kiddie Rides,Stone Cups
2,19,from,9,2,Kiddie Rides,Stone Cups
2,19,from,13,4,Kiddie Rides,Stone Cups
2,19,from,26,2,Kiddie Rides,Stone Cups
2,19,from,28,2,Kiddie Rides,Stone Cups
2,19,from,29,1,Kiddie Rides,Stone Cups
2,19,from,30,2,Kiddie Rides,Stone Cups
2,19,from,31,7,Kiddie Rides,Stone Cups
2,19,from,32,3,Kiddie Rides,Stone Cups
2,19,from,33,4,Kiddie Rides,Stone Cups
2,19,from,38,2,Kiddie Rides,Stone Cups
2,19,from,49,5,Kiddie Rides,Stone Cups
2,19,from,50,2,Kiddie Rides,Stone Cups
2,19,from,51,6,Kiddie Rides,Stone Cups
2,19,from,52,4,Kiddie Rides,Stone Cups
2,19,from,53,20,Kiddie Rides,Stone Cups
2,19,from,54,12,Kiddie Rides,Stone Cups
2,19,from,55,9,Kiddie Rides,Stone Cups
2,19,from,56,7,Kiddie Rides,Stone Cups
2,19,from,57,8,Kiddie Rides,Stone Cups
2,19,from,58,6,Kiddie Rides,Stone Cups
2,19,from,59,2,Kiddie Rides,Stone Cups
2,19,from,60,3,Kiddie Rides,Stone Cups
2,19,to,2,16,Kiddie Rides,Stone Cups
2,19,to,3,9,Kiddie Rides,Stone Cups
2,19,to,9,7,Kiddie Rides,Stone Cups
2,19,to,26,12,Kiddie Rides,Stone Cups
2,19,to,27,10,Kiddie Rides,Stone Cups
2,19,to,28,10,Kiddie Rides,Stone Cups
2,19,to,29,9,Kiddie Rides,Stone Cups
2,19,to,30,1,Kiddie Rides,Stone Cups
2,19,to,31,3,Kiddie Rides,Stone Cups
2,19,to,32,11,Kiddie Rides,Stone Cups
2,19,to,33,19,Kiddie Rides,Stone Cups
2,19,to,34,2,Kiddie Rides,Stone Cups
2,19,to,36,7,Kiddie Rides,Stone Cups
2,19,to,50,12,Kiddie Rides,Stone Cups
2,19,to,51,9,Kiddie Rides,Stone Cups
2,19,to,52,14,Kiddie Rides,Stone Cups
2,19,to,53,2,Kiddie Rides,Stone Cups
2,19,to,54,2,Kiddie Rides,Stone Cups
2,19,to,55,10,Kiddie Rides,Stone Cups
2,19,to,56,6,Kiddie Rides,Stone Cups
2,19,to,57,8,Kiddie Rides,Stone Cups
2,19,to,58,1,Kiddie Rides,Stone Cups
2,19,to,59,4,Kiddie Rides,Stone Cups
2,19,to,60,7,Kiddie Rides,Stone Cups
2,2,from,2,51,Thrill Rides,Galactosaurus Rage
2,2,from,3,27,Thrill Rides,Galactosaurus Rage
2,2,from,4,10,Thrill Rides,Galactosaurus Rage
2,2,from,5,22,Thrill Rides,Galactosaurus Rage
2,2,from,6,23,Thrill Rides,Galactosaurus Rage
2,2,from,7,19,Thrill Rides,Galactosaurus Rage
2,2,from,8,48,Thrill Rides,Galactosaurus Rage
2,2,from,9,36,Thrill Rides,Galactosaurus Rage
2,2,from,10,29,Thrill Rides,Galactosaurus Rage
2,2,from,11,9,Thrill Rides,Galactosaurus Rage
2,2,from,12,3,Thrill Rides,Galactosaurus Rage
2,2,from,13,29,Thrill Rides,Galactosaurus Rage
2,2,from,14,4,Thrill Rides,Galactosaurus Rage
2,2,from,15,3,Thrill Rides,Galactosaurus Rage
2,2,from,25,5,Thrill Rides,Galactosaurus Rage
2,2,from,26,29,Thrill Rides,Galactosaurus Rage
2,2,from,27,54,Thrill Rides,Galactosaurus Rage
2,2,from,28,24,Thrill Rides,Galactosaurus Rage
2,2,from,29,59,Thrill Rides,Galactosaurus Rage
2,2,from,30,50,Thrill Rides,Galactosaurus Rage
2,2,from,31,30,Thrill Rides,Galactosaurus Rage
2,2,from,32,41,Thrill Rides,Galactosaurus Rage
2,2,from,33,83,Thrill Rides,Galactosaurus Rage
2,2,from,34,23,Thrill Rides,Galactosaurus Rage
2,2,from,35,39,Thrill Rides,Galactosaurus Rage
2,2,from,36,10,Thrill Rides,Galactosaurus Rage
2,2,from,37,13,Thrill Rides,Galactosaurus Rage
2,2,from,38,5,Thrill Rides,Galactosaurus Rage
2,2,from,39,4,Thrill Rides,Galactosaurus Rage
2,2,from,49,3,Thrill Rides,Galactosaurus Rage
2,2,from,50,30,Thrill Rides,Galactosaurus Rage
2,2,from,51,24,Thrill Rides,Galactosaurus Rage
2,2,from,52,67,Thrill Rides,Galactosaurus Rage
2,2,from,53,54,Thrill Rides,Galactosaurus Rage
2,2,from,54,51,Thrill Rides,Galactosaurus Rage
2,2,from,55,34,Thrill Rides,Galactosaurus Rage
2,2,from,56,30,Thrill Rides,Galactosaurus Rage
2,2,from,57,34,Thrill Rides,Galactosaurus Rage
2,2,from,58,28,Thrill Rides,Galactosaurus Rage
2,2,from,59,27,Thrill Rides,Galactosaurus Rage
2,2,from,60,10,Thrill Rides,Galactosaurus Rage
2,2,from,61,23,Thrill Rides,Galactosaurus Rage
2,2,from,62,17,Thrill Rides,Galactosaurus Rage
2,2,from,63,1,Thrill Rides,Galactosaurus Rage
2,2,to,2,55,Thrill Rides,Galactosaurus Rage
2,2,to,3,24,Thrill Rides,Galactosaurus Rage
2,2,to,4,13,Thrill Rides,Galactosaurus Rage
2,2,to,5,22,Thrill Rides,Galactosaurus Rage
2,2,to,6,24,Thrill Rides,Galactosaurus Rage
2,2,to,7,14,Thrill Rides,Galactosaurus Rage
2,2,to,8,48,Thrill Rides,Galactosaurus Rage
2,2,to,9,39,Thrill Rides,Galactosaurus Rage
2,2,to,10,26,Thrill Rides,Galactosaurus Rage
2,2,to,11,9,Thrill Rides,Galactosaurus Rage
2,2,to,12,3,Thrill Rides,Galactosaurus Rage
2,2,to,13,29,Thrill Rides,Galactosaurus Rage
2,2,to,14,7,Thrill Rides,Galactosaurus Rage
2,2,to,25,7,Thrill Rides,Galactosaurus Rage
2,2,to,26,50,Thrill Rides,Galactosaurus Rage
2,2,to,27,35,Thrill Rides,Galactosaurus Rage
2,2,to,28,47,Thrill Rides,Galactosaurus Rage
2,2,to,29,43,Thrill Rides,Galactosaurus Rage
2,2,to,30,56,Thrill Rides,Galactosaurus Rage
2,2,to,31,16,Thrill Rides,Galactosaurus Rage
2,2,to,32,45,Thrill Rides,Galactosaurus Rage
2,2,to,33,80,Thrill Rides,Galactosaurus Rage
2,2,to,34,19,Thrill Rides,Galactosaurus Rage
2,2,to,35,39,Thrill Rides,Galactosaurus Rage
2,2,to,36,10,Thrill Rides,Galactosaurus Rage
2,2,to,37,13,Thrill Rides,Galactosaurus Rage
2,2,to,38,5,Thrill Rides,Galactosaurus Rage
2,2,to,39,4,Thrill Rides,Galactosaurus Rage
2,2,to,49,4,Thrill Rides,Galactosaurus Rage
2,2,to,50,34,Thrill Rides,Galactosaurus Rage
2,2,to,51,23,Thrill Rides,Galactosaurus Rage
2,2,to,52,95,Thrill Rides,Galactosaurus Rage
2,2,to,53,37,Thrill Rides,Galactosaurus Rage
2,2,to,54,54,Thrill Rides,Galactosaurus Rage
2,2,to,55,23,Thrill Rides,Galactosaurus Rage
2,2,to,56,37,Thrill Rides,Galactosaurus Rage
2,2,to,57,24,Thrill Rides,Galactosaurus Rage
2,2,to,58,32,Thrill Rides,Galactosaurus Rage
2,2,to,59,23,Thrill Rides,Galactosaurus Rage
2,2,to,60,6,Thrill Rides,Galactosaurus Rage
2,2,to,61,23,Thrill Rides,Galactosaurus Rage
2,2,to,62,17,Thrill Rides,Galactosaurus Rage
2,2,to,63,1,Thrill Rides,Galactosaurus Rage
2,20,from,1,2,Rides for Everyone,Scholtz Express
2,20,from,2,6,Rides for Everyone,Scholtz Express
2,20,from,3,10,Rides for Everyone,Scholtz Express
2,20,from,4,9,Rides for Everyone,Scholtz Express
2,20,from,5,10,Rides for Everyone,Scholtz Express
2,20,from,7,6,Rides for Everyone,Scholtz Express
2,20,from,10,10,Rides for Everyone,Scholtz Express
2,20,from,11,1,Rides for Everyone,Scholtz Express
2,20,from,14,4,Rides for Everyone,Scholtz Express
2,20,from,26,19,Rides for Everyone,Scholtz Express
2,20,from,27,19,Rides for Everyone,Scholtz Express
2,20,from,28,11,Rides for Everyone,Scholtz Express
2,20,from,29,8,Rides for Everyone,Scholtz Express
2,20,from,30,8,Rides for Everyone,Scholtz Express
2,20,from,31,3,Rides for Everyone,Scholtz Express
2,20,from,32,8,Rides for Everyone,Scholtz Express
2,20,from,33,3,Rides for Everyone,Scholtz Express
2,20,from,34,10,Rides for Everyone,Scholtz Express
2,20,from,35,3,Rides for Everyone,Scholtz Express
2,20,from,36,1,Rides for Everyone,Scholtz Express
2,20,from,50,1,Rides for Everyone,Scholtz Express
2,20,from,51,19,Rides for Everyone,Scholtz Express
2,20,from,52,6,Rides for Everyone,Scholtz Express
2,20,from,53,2,Rides for Everyone,Scholtz Express
2,20,from,54,11,Rides for Everyone,Scholtz Express
2,20,from,55,34,Rides for Everyone,Scholtz Express
2,20,from,56,14,Rides for Everyone,Scholtz Express
2,20,from,57,14,Rides for Everyone,Scholtz Express
2,20,from,58,14,Rides for Everyone,Scholtz Express
2,20,from,59,15,Rides for Everyone,Scholtz Express
2,20,from,60,5,Rides for Everyone,Scholtz Express
2,20,from,61,1,Rides for Everyone,Scholtz Express
2,20,from,62,7,Rides for Everyone,Scholtz Express
2,20,to,2,18,Rides for Everyone,Scholtz Express
2,20,to,3,4,Rides for Everyone,Scholtz Express
2,20,to,4,6,Rides for Everyone,Scholtz Express
2,20,to,5,10,Rides for Everyone,Scholtz Express
2,20,to,6,20,Rides for Everyone,Scholtz Express
2,20,to,7,5,Rides for Everyone,Scholtz Express
2,20,to,8,7,Rides for Everyone,Scholtz Express
2,20,to,9,7,Rides for Everyone,Scholtz Express
2,20,to,10,6,Rides for Everyone,Scholtz Express
2,20,to,13,13,Rides for Everyone,Scholtz Express
2,20,to,26,13,Rides for Everyone,Scholtz Express
2,20,to,27,12,Rides for Everyone,Scholtz Express
2,20,to,28,1,Rides for Everyone,Scholtz Express
2,20,to,29,14,Rides for Everyone,Scholtz Express
2,20,to,30,7,Rides for Everyone,Scholtz Express
2,20,to,31,6,Rides for Everyone,Scholtz Express
2,20,to,32,16,Rides for Everyone,Scholtz Express
2,20,to,34,10,Rides for Everyone,Scholtz Express
2,20,to,35,3,Rides for Everyone,Scholtz Express
2,20,to,36,2,Rides for Everyone,Scholtz Express
2,20,to,37,2,Rides for Everyone,Scholtz Express
2,20,to,49,6,Rides for Everyone,Scholtz Express
2,20,to,50,10,Rides for Everyone,Scholtz Express
2,20,to,51,16,Rides for Everyone,Scholtz Express
2,20,to,52,3,Rides for Everyone,Scholtz Express
2,20,to,53,3,Rides for Everyone,Scholtz Express
2,20,to,54,19,Rides for Everyone,Scholtz Express
2,20,to,55,13,Rides for Everyone,Scholtz Express
2,20,to,56,11,Rides for Everyone,Scholtz Express
2,20,to,57,13,Rides for Everyone,Scholtz Express
2,20,to,58,10,Rides for Everyone,Scholtz Express
2,20,to,59,9,Rides for Everyone,Scholtz Express
2,20,to,60,10,Rides for Everyone,Scholtz Express
2,21,from,2,4,Rides for Everyone,Paleocarrie Carousel
2,21,from,4,8,Rides for Everyone,Paleocarrie Carousel
2,21,from,5,6,Rides for Everyone,Paleocarrie Carousel
2,21,from,6,5,Rides for Everyone,Paleocarrie Carousel
2,21,from,7,3,Rides for Everyone,Paleocarrie Carousel
2,21,from,9,13,Rides for Everyone,Paleocarrie Carousel
2,21,from,10,14,Rides for Everyone,Paleocarrie Carousel
2,21,from,11,5,Rides for Everyone,Paleocarrie Carousel
2,21,from,13,2,Rides for Everyone,Paleocarrie Carousel
2,21,from,26,23,Rides for Everyone,Paleocarrie Carousel
2,21,from,27,4,Rides for Everyone,Paleocarrie Carousel
2,21,from,29,16,Rides for Everyone,Paleocarrie Carousel
2,21,from,30,6,Rides for Everyone,Paleocarrie Carousel
2,21,from,31,11,Rides for Everyone,Paleocarrie Carousel
2,21,from,32,6,Rides for Everyone,Paleocarrie Carousel
2,21,from,34,7,Rides for Everyone,Paleocarrie Carousel
2,21,from,35,10,Rides for Everyone,Paleocarrie Carousel
2,21,from,37,9,Rides for Everyone,Paleocarrie Carousel
