timeBin,x,y,n
12,52,85,594
12,53,29,926
12,53,30,813
12,53,49,566
12,53,50,508
12,53,51,199
12,53,85,697
12,53,86,392
12,54,29,599
12,54,30,756
12,54,31,468
12,54,48,461
12,54,49,487
12,54,50,326
12,54,85,405
12,54,86,687
12,55,30,1045
12,55,31,661
12,55,47,298
12,55,48,569
12,55,49,401
12,55,50,147
12,55,86,657
12,55,87,433
12,56,30,702
12,56,31,1000
12,56,47,788
12,56,48,425
12,56,86,767
12,56,87,296
12,57,30,515
12,57,31,741
12,57,32,537
12,57,46,767
12,57,47,440
12,57,58,141
12,57,59,138
12,57,60,144
12,57,61,140
12,57,62,115
12,57,63,143
12,57,64,273
12,57,65,106
12,57,66,99
12,57,67,110
12,57,68,118
12,57,69,157
12,57,70,184
12,57,71,179
12,57,72,180
12,57,73,196
12,57,74,175
12,57,75,167
12,57,76,169
12,57,77,159
12,57,78,146
12,57,79,158
12,57,80,396
12,57,81,322
12,57,82,319
12,57,83,326
12,57,84,309
12,57,85,635
12,57,86,127
12,57,87,178
12,57,88,174
12,58,31,974
12,58,32,720
12,58,45,745
12,58,46,450
12,58,57,267
12,58,58,133
12,58,59,133
12,58,60,128
12,58,61,131
12,58,62,156
12,58,63,130
12,58,64,67
12,58,65,259
12,58,66,113
12,58,67,96
12,58,68,231
12,58,69,193
12,58,70,169
12,58,71,176
12,58,72,174
12,58,73,157
12,58,74,176
12,58,75,182
12,58,76,179
12,58,77,192
12,58,78,150
12,58,79,250
12,58,80,369
12,58,81,313
12,58,82,316
12,58,83,300
12,58,84,325
12,58,85,7
12,58,86,141
12,58,87,180
12,58,88,221
12,59,31,674
12,59,32,1018
12,59,44,725
12,59,45,468
12,59,46,43
12,59,56,267
12,59,66,164
12,59,67,145
12,59,78,111
12,59,79,361
12,59,87,233
12,59,88,172
12,59,89,121
12,60,31,187
12,60,32,930
12,60,33,633
12,60,37,102
12,60,43,675
12,60,44,534
12,60,45,19
12,60,55,142
12,60,56,130
12,60,66,117
12,60,67,102
12,60,78,210
12,60,79,190
12,60,87,170
12,60,88,231
12,60,89,121
12,61,30,104
12,61,31,81
12,61,32,131
12,61,33,1278
12,61,36,275
12,61,37,70
12,61,42,651
12,61,43,652
12,61,55,127
12,61,56,142
12,61,66,107
12,61,67,106
12,61,78,199
12,61,79,204
12,61,87,178
12,61,88,197
12,61,89,140
12,62,29,58
12,62,30,41
12,62,31,134
12,62,32,112
12,62,33,111
12,62,34,1261
12,62,35,604
12,62,36,373
12,62,37,555
12,62,41,718
12,62,42,362
12,62,43,314
12,62,44,534
12,62,45,216
12,62,55,138
12,62,56,133
12,62,66,97
12,62,67,122
12,62,78,193
12,62,79,203
12,62,87,191
12,62,88,184
12,62,89,106
12,62,90,34
12,63,28,58
12,63,29,2
12,63,30,78
12,63,31,170
12,63,32,133
12,63,33,144
12,63,34,135
12,63,35,872
12,63,36,502
12,63,37,484
12,63,38,940
12,63,39,804
12,63,40,909
12,63,41,395
12,63,42,408
12,63,43,436
12,63,44,533
12,63,45,507
12,63,46,454
12,63,55,141
12,63,56,131
12,63,66,118
12,63,67,99
12,63,78,202
12,63,79,199
12,63,87,192
12,63,88,202
12,63,89,107
12,63,91,1
12,63,98,1
12,63,99,1
12,64,27,52
12,64,28,5
12,64,29,105
12,64,30,36
12,64,32,242
12,64,33,211
12,64,36,507
12,64,37,395
12,64,38,653
12,64,39,827
12,64,40,744
12,64,41,394
12,64,42,388
12,64,43,613
12,64,44,373
12,64,45,516
12,64,46,433
12,64,47,632
12,64,55,261
12,64,56,5
12,64,66,102
12,64,67,113
12,64,78,201
12,64,79,204
12,64,87,221
12,64,88,258
12,64,92,1
12,64,93,1
12,64,94,1
12,64,96,1
12,64,97,1
12,65,26,45
12,65,27,11
12,65,28,106
12,65,32,196
12,65,33,199
12,65,36,27
12,65,37,292
12,65,41,612
12,65,42,520
12,65,46,364
12,65,47,410
12,65,48,823
12,65,49,595
12,65,50,602
12,65,51,586
12,65,52,616
12,65,53,620
12,65,54,542
12,65,55,4
12,65,56,4
12,65,66,110
12,65,67,104
12,65,78,195
12,65,79,210
12,65,87,220
12,65,88,263
12,65,95,1
12,66,25,39
12,66,26,13
12,66,27,105
12,66,32,190
12,66,33,200
12,66,36,85
12,66,37,70
12,66,41,421
12,66,42,387
12,66,47,204
12,66,48,365
12,66,49,601
12,66,50,606
12,66,51,621
12,66,52,580
12,66,53,604
12,66,54,657
12,66,55,433
12,66,56,5
12,66,66,108
12,66,67,109
12,66,78,207
12,66,79,195
12,66,87,251
12,66,88,242
12,67,24,24
12,67,25,21
12,67,26,109
12,67,32,204
12,67,33,188
12,67,37,86
12,67,41,169
12,67,42,574
12,67,55,554
12,67,56,539
12,67,66,226
12,67,67,191
12,67,78,358
12,67,79,29
12,67,87,433
12,68,24,21
12,68,25,128
12,68,32,154
12,68,33,238
12,68,41,113
12,68,42,179
12,68,43,494
12,68,56,454
12,68,57,671
12,68,58,332
12,68,59,420
12,68,60,320
12,68,61,283
12,68,62,248
12,68,63,293
12,68,64,345
12,68,65,513
12,68,66,380
12,68,67,254
12,68,68,425
12,68,69,354
12,68,70,336
12,68,71,359
12,68,72,254
12,68,73,363
12,68,74,378
12,68,75,199
12,68,76,196
12,68,77,375
12,68,78,57
12,68,79,12
12,68,80,14
12,68,81,3
12,68,82,2
12,68,83,84
12,68,84,180
12,68,85,251
12,68,86,433
12,69,24,81
12,69,25,81
12,69,32,130
12,69,33,155
12,69,34,124
12,69,41,80
12,69,42,134
12,69,43,204
12,69,44,382
12,69,57,278
12,69,58,597
12,69,59,420
12,69,60,517
12,69,61,313
12,69,62,324
12,69,63,315
12,69,64,552
12,69,65,387
12,69,66,315
12,69,67,427
12,69,68,310
12,69,69,369
12,69,70,381
12,69,71,366
12,69,72,516
12,69,73,382
12,69,74,361
12,69,75,516
12,69,76,219
12,69,77,72
12,69,78,51
12,69,79,66
12,69,80,16
12,69,81,9
12,69,82,140
12,69,83,223
12,69,84,302
12,69,85,232
12,70,24,78
12,70,25,80
12,70,33,241
12,70,34,153
12,70,42,157
12,70,43,121
12,70,44,377
12,70,61,264
12,70,62,168
12,70,63,312
12,70,76,348
12,70,77,42
12,70,78,47
12,70,79,54
12,70,80,82
12,70,81,164
12,70,82,348
12,70,83,184
12,71,24,73
12,71,25,86
12,71,33,176
12,71,34,217
12,71,42,102
12,71,43,127
12,71,44,107
12,71,45,334
12,71,61,32
12,71,62,207
12,71,77,354
12,71,78,43
12,71,79,34
12,71,80,212
12,71,81,371
12,72,24,83
12,72,25,75
12,72,33,137
12,72,34,181
12,72,35,87
12,72,43,187
12,72,44,88
12,72,45,121
12,72,46,280
12,72,61,104
12,72,62,90
12,72,76,203
12,72,77,137
12,72,78,104
12,72,79,249
12,72,80,240
12,72,81,35
12,72,82,194
12,73,20,10
12,73,24,103
12,73,25,54
12,73,33,109
12,73,34,183
12,73,35,110
12,73,44,224
12,73,45,86
12,73,46,188
12,73,47,178
12,73,61,127
12,73,62,68
12,73,75,141
12,73,76,153
12,73,77,78
12,73,78,358
12,73,79,173
12,73,81,43
12,73,82,41
12,73,83,197
12,73,84,120
12,74,20,4
12,74,21,14
12,74,23,64
12,74,24,61
12,74,25,41
12,74,33,104
12,74,34,163
12,74,35,139
12,74,45,258
12,74,46,112
12,74,47,289
12,74,60,83
12,74,61,108
12,74,74,83
12,74,75,138
12,74,76,85
12,74,77,391
12,74,82,22
12,74,83,47
12,74,84,114
12,74,85,125
12,75,21,4
12,75,22,35
12,75,23,45
12,75,24,51
12,75,25,39
12,75,34,199
12,75,35,198
12,75,46,298
12,75,47,172
12,75,48,170
12,75,60,113
12,75,61,76
12,75,74,144
12,75,75,35
12,75,76,308
12,75,77,192
12,75,84,19
12,75,85,87
12,75,86,164
12,75,87,15
12,76,22,16
12,76,23,71
12,76,24,76
12,76,34,106
12,76,35,181
12,76,36,119
12,76,47,398
12,76,48,189
12,76,59,35
12,76,60,46
12,76,61,68
12,76,73,128
12,76,74,8
12,76,75,308
12,76,76,105
12,76,77,154
12,76,78,92
12,76,87,161
12,76,88,19
12,77,23,71
12,77,24,93
12,77,35,181
12,77,36,218
12,77,47,308
12,77,48,285
12,77,59,43
12,77,60,68
12,77,73,19
12,77,74,267
12,77,76,219
12,77,77,148
12,77,78,115
12,77,87,80
12,77,88,105
12,78,24,96
12,78,25,61
12,78,35,109
12,78,36,147
12,78,37,146
12,78,47,112
12,78,48,328
12,78,59,75
12,78,60,34
12,78,73,149
12,78,74,158
12,78,76,127
12,78,77,224
12,78,78,133
12,78,87,54
12,78,88,91
12,78,89,43
12,79,25,67
12,79,36,226
12,79,37,140
12,79,47,237
12,79,48,110
12,79,58,54
12,79,59,58
12,79,73,143
12,79,74,163
12,79,76,82
12,79,77,189
12,79,78,218
12,79,87,63
12,79,88,50
12,79,89,57
12,80,37,343
12,80,46,193
12,80,47,84
12,80,48,81
12,80,58,71
12,80,59,41
12,80,73,202
12,80,74,110
12,80,77,171
12,80,78,223
12,80,79,99
12,80,87,61
12,80,88,62
12,81,38,343
12,81,39,123
12,81,45,161
12,81,46,60
12,81,47,141
12,81,57,43
12,81,58,68
12,81,72,151
12,81,73,161
12,81,77,130
12,81,78,135
12,81,79,192
12,81,87,81
12,81,88,37
12,82,39,249
12,82,40,183
12,82,41,68
12,82,42,49
12,82,43,4
12,82,44,126
12,82,45,67
12,82,46,164
12,82,57,79
12,82,58,31
12,82,71,97
12,82,72,196
12,82,73,10
12,82,78,176
12,82,79,115
12,82,80,114
12,82,86,50
12,82,87,43
12,82,88,44
12,83,40,196
12,83,41,168
12,83,42,61
12,83,43,157
12,83,44,77
12,83,45,197
12,83,56,57
12,83,57,53
12,83,71,269
12,83,72,15
12,83,78,150
12,83,79,178
12,83,85,43
12,83,86,18
12,83,87,26
12,83,88,47
12,84,41,151
12,84,42,171
12,84,43,69
12,84,44,379
12,84,56,100
12,84,70,265
12,84,71,18
12,84,78,139
12,84,79,120
12,84,84,46
12,84,85,26
12,84,86,28
12,85,42,104
12,85,43,270
12,85,44,84
12,85,45,354
12,85,46,140
12,85,55,97
12,85,56,3
12,85,68,85
12,85,69,263
12,85,70,21
12,85,79,74
12,85,80,98
12,85,81,17
12,85,82,18
12,85,83,50
12,85,84,16
12,85,85,12
12,85,86,28
12,86,44,353
12,86,45,80
12,86,46,218
12,86,47,224
12,86,54,107
12,86,55,3
12,86,56,3
12,86,66,97
12,86,67,155
12,86,68,202
12,86,69,24
12,86,80,102
12,86,81,51
12,86,82,44
12,86,83,12
12,87,45,165
12,87,46,90
12,87,47,184
12,87,48,310
12,87,53,142
12,87,54,50
12,87,55,53
12,87,63,152
12,87,64,127
12,87,65,174
12,87,66,129
12,87,67,184
12,87,68,41
12,87,79,45
12,87,80,43
12,87,81,59
12,88,46,114
12,88,47,90
12,88,48,144
12,88,49,308
12,88,50,188
12,88,51,169
12,88,52,210
12,88,53,87
12,88,54,69
12,88,55,79
12,88,56,119
12,88,57,117
12,88,58,117
12,88,59,105
12,88,60,111
12,88,61,130
12,88,62,223
12,88,63,95
12,88,64,163
12,88,65,109
12,88,66,140
12,88,67,25
12,88,79,69
12,88,80,53
12,89,47,53
12,89,48,65
12,89,49,121
12,89,50,243
12,89,51,190
12,89,52,138
12,89,53,110
12,89,54,113
12,89,55,137
12,89,56,149
12,89,57,133
12,89,58,123
12,89,59,141
12,89,60,152
12,89,61,167
12,89,62,79
12,89,63,95
12,89,64,59
12,89,65,73
12,89,78,48
12,89,79,68
12,90,51,75
12,90,52,81
12,90,53,98
12,90,54,101
12,90,55,87
12,90,56,73
12,90,57,94
12,90,58,105
12,90,59,100
12,90,60,85
12,90,61,50
12,90,62,46
12,90,78,27
12,90,79,84
12,91,77,15
12,91,78,30
12,91,80,64
12,92,77,28
12,92,81,28
12,93,76,1
12,93,77,4
12,94,76,2
12,94,77,3
12,95,76,2
12,95,77,3
12,96,76,2
12,96,77,3
12,97,76,1
12,97,77,4
12,98,76,2
12,98,77,3
12,99,77,5
13,0,67,291
13,1,66,142
13,1,67,149
13,2,66,150
13,2,67,141
13,3,66,184
13,3,67,150
13,4,66,194
13,4,67,162
13,5,66,168
13,5,67,189
13,6,43,39
13,6,66,162
13,6,67,194
13,7,42,23
13,7,43,27
13,7,66,181
13,7,67,183
13,8,42,23
13,8,43,25
13,8,66,180
13,8,67,182
13,9,42,21
13,9,43,30
13,9,66,163
13,9,67,195
13,10,42,8
13,10,43,26
13,10,44,18
13,10,66,195
13,10,67,172
13,11,43,25
13,11,44,26
13,11,66,197
13,11,67,170
13,12,43,30
13,12,44,21
13,12,66,189
13,12,67,178
13,13,43,33
13,13,44,15
13,13,66,187
13,13,67,177
13,14,43,193
13,14,44,169
13,14,66,200
13,14,67,170
13,15,40,45
13,15,41,345
13,15,42,411
13,15,43,279
13,15,44,345
13,15,45,574
13,15,46,375
13,15,47,12
13,15,66,174
13,15,67,192
13,16,39,26
13,16,40,527
13,16,41,622
13,16,42,380
13,16,43,274
13,16,44,528
13,16,45,483
13,16,46,688
13,16,47,562
13,16,48,27
13,16,49,54
13,16,66,344
13,16,67,183
13,17,38,19
13,17,39,796
13,17,40,367
13,17,42,221
13,17,43,330
13,17,47,556
13,17,48,1095
13,17,49,21
13,17,50,27
13,17,66,310
13,17,67,331
13,18,37,13
13,18,38,802
13,18,49,1088
13,18,50,26
13,18,51,18
13,18,66,337
13,18,67,323
13,19,37,667
13,19,38,100
13,19,39,109
13,19,50,1101
13,19,51,22
13,19,52,10
13,19,66,318
13,19,67,336
13,20,36,714
13,20,37,36
13,20,38,106
13,20,39,124
13,20,51,1102
13,20,52,22
13,20,66,309
13,20,67,347
13,21,21,52
13,21,22,150
13,21,23,148
13,21,24,148
13,21,25,152
13,21,26,141
13,21,27,118
13,21,28,173
13,21,29,174
13,21,30,187
13,21,31,207
13,21,32,195
13,21,33,327
13,21,34,277
13,21,35,749
13,21,36,192
13,21,37,367
13,21,38,76
13,21,39,93
13,21,40,51
13,21,51,386
13,21,52,828
13,21,66,324
13,21,67,314
13,22,20,61
13,22,21,237
13,22,22,150
13,22,23,143
13,22,24,147
13,22,25,146
13,22,26,152
13,22,27,205
13,22,28,175
13,22,29,166
13,22,30,199
13,22,31,174
13,22,32,188
13,22,33,164
13,22,34,494
13,22,35,123
13,22,38,425
13,22,39,97
13,22,40,52
13,22,52,559
13,22,53,723
13,22,66,329
13,22,67,324
13,23,19,66
13,23,20,229
13,23,38,274
13,23,39,316
13,23,53,648
13,23,54,662
13,23,66,386
13,23,67,321
13,24,18,71
13,24,19,226
13,24,38,402
13,24,39,188
13,24,54,704
13,24,55,628
13,24,66,387
13,24,67,389
13,25,17,77
13,25,18,222
13,25,37,314
13,25,38,162
13,25,39,135
13,25,55,738
13,25,56,607
13,25,57,25
13,25,66,402
13,25,67,386
13,26,16,91
13,26,17,211
13,26,36,250
13,26,37,130
13,26,38,237
13,26,56,766
13,26,57,557
13,26,58,38
13,26,59,59
13,26,66,385
13,26,67,399
13,27,15,145
13,27,16,118
13,27,17,76
13,27,35,151
13,27,36,151
13,27,37,305
13,27,57,802
13,27,58,511
13,27,59,20
13,27,66,405
13,27,67,377
13,28,16,222
13,28,35,164
13,28,36,416
13,28,58,864
13,28,59,429
13,28,66,401
13,28,67,397
13,29,15,123
13,29,16,118
13,29,35,276
13,29,36,309
13,29,58,395
13,29,59,648
13,29,60,273
13,29,66,388
13,29,67,638
13,30,15,117
13,30,16,137
13,30,35,359
13,30,36,213
13,30,59,633
13,30,60,670
13,30,66,596
13,30,67,607
13,31,15,108
13,31,16,135
13,31,34,236
13,31,35,165
13,31,36,273
13,31,59,103
13,31,60,699
13,31,61,523
13,31,66,680
13,31,67,524
13,32,15,126
13,32,16,128
13,32,33,167
13,32,34,119
13,32,35,344
13,32,36,191
13,32,37,152
13,32,60,164
13,32,61,801
13,32,62,328
13,32,65,291
13,32,66,474
13,32,67,647
13,33,15,121
13,33,16,126
13,33,36,431
13,33,37,253
13,33,61,214
13,33,62,1000
13,33,65,758
13,33,66,351
13,33,67,514
13,33,68,898
13,33,69,689
13,34,15,115
13,34,16,140
13,34,36,243
13,34,37,327
13,34,38,148
13,34,61,121
13,34,62,144
13,34,63,978
13,34,64,862
13,34,65,368
13,34,66,768
13,34,67,451
13,34,68,491
13,34,69,712
13,34,70,1232
13,35,15,136
13,35,16,114
13,35,37,424
13,35,38,282
13,35,62,201
13,35,63,346
13,35,64,432
13,35,65,674
13,35,71,1232
13,36,15,96
13,36,16,150
13,36,37,324
13,36,38,338
13,36,39,60
13,36,62,297
13,36,63,305
13,36,64,544
13,36,72,1235
13,37,16,146
13,37,17,103
13,37,37,411
13,37,38,306
13,37,62,435
13,37,63,677
13,37,73,1239
13,38,16,120
13,38,17,124
13,38,36,269
13,38,37,422
13,38,38,14
13,38,61,272
13,38,62,590
13,38,63,279
13,38,73,568
13,38,74,829
13,38,90,137
13,38,91,141
13,39,16,118
13,39,17,121
13,39,36,617
13,39,37,32
13,39,61,706
13,39,62,420
13,39,73,346
13,39,74,622
13,39,75,482
13,39,92,141
13,40,17,225
13,40,35,614
13,40,36,18
13,40,37,21
13,40,38,8
13,40,60,636
13,40,61,441
13,40,62,74
13,40,74,618
13,40,75,819
13,40,93,141
13,41,17,41
13,41,18,196
13,41,34,632
13,41,35,26
13,41,36,68
13,41,37,16
13,41,38,15
13,41,59,575
13,41,60,439
13,41,61,138
13,41,74,30
13,41,75,735
13,41,76,703
13,41,94,141
13,42,18,99
13,42,19,211
13,42,20,197
13,42,21,155
13,42,32,75
13,42,33,646
13,42,34,30
13,42,35,58
13,42,36,49
13,42,37,66
13,42,58,525
13,42,59,461
13,42,60,269
13,42,75,66
13,42,76,817
13,42,77,600
13,42,94,150
13,43,17,123
13,43,18,47
13,43,19,105
13,43,20,163
13,43,21,252
13,43,22,242
13,43,23,136
13,43,31,129
13,43,32,620
13,43,33,31
13,43,34,34
13,43,56,42
13,43,57,519
13,43,58,513
13,43,59,187
13,43,75,61
13,43,76,18
13,43,77,864
13,43,78,505
13,43,92,75
13,43,93,155
13,44,16,129
13,44,17,30
13,44,18,91
13,44,22,168
13,44,23,268
13,44,24,215
13,44,25,611
13,44,29,99
13,44,30,166
13,44,31,600
13,44,32,39
13,44,33,24
13,44,56,492
13,44,57,560
13,44,58,150
13,44,76,56
13,44,77,18
13,44,78,977
13,44,79,329
13,44,90,78
13,44,91,116
13,44,92,149
13,45,15,138
13,45,16,26
13,45,17,84
13,45,24,326
13,45,25,328
13,45,26,895
13,45,27,126
13,45,28,168
13,45,29,114
13,45,30,592
13,45,31,30
13,45,55,475
13,45,56,602
13,45,57,119
13,45,77,58
13,45,78,17
13,45,79,1159
13,45,89,117
13,45,90,85
13,45,91,129
13,46,14,139
13,46,15,25
13,46,16,76
13,46,27,859
13,46,28,89
13,46,29,556
13,46,54,442
13,46,55,672
13,46,56,74
13,46,57,1
13,46,78,59
13,46,79,20
13,46,80,1175
13,46,81,92
13,46,82,77
13,46,83,65
13,46,84,72
13,46,85,70
13,46,86,67
13,46,87,93
13,46,88,140
13,46,89,75
13,46,90,107
13,47,11,141
13,47,12,106
13,47,13,142
13,47,14,44
13,47,15,64
13,47,27,402
13,47,28,814
13,47,29,277
13,47,53,379
13,47,54,721
13,47,56,5
13,47,57,4
13,47,79,61
13,47,80,22
13,47,81,1146
13,47,82,92
13,47,83,96
13,47,84,85
13,47,85,91
13,47,86,129
13,47,87,108
13,47,88,94
13,47,89,71
13,48,12,105
13,48,13,45
13,48,14,35
13,48,28,835
13,48,29,600
13,48,52,259
13,48,53,578
13,48,54,305
13,48,56,5
13,48,57,3
13,48,58,1
13,48,82,1099
13,48,83,53
13,48,84,58
13,48,85,116
13,48,86,90
13,48,87,74
13,49,28,718
13,49,29,734
13,49,52,618
13,49,53,506
13,49,57,7
13,49,58,2
13,49,83,1066
13,49,84,76
13,50,28,731
13,50,29,743
13,50,51,473
13,50,52,412
13,50,53,276
13,50,57,7
13,50,83,517
13,50,84,703
13,51,28,767
13,51,29,718
13,51,50,305
13,51,51,433
13,51,52,447
13,51,83,346
13,51,84,532
13,51,85,374
13,52,28,557
13,52,29,951
13,52,50,635
13,52,51,525
13,52,84,639
13,52,85,587
13,53,29,800
13,53,30,710
13,53,49,547
13,53,50,460
13,53,51,183
13,53,85,829
13,53,86,376
13,54,29,517
13,54,30,652
13,54,31,392
13,54,48,432
13,54,49,461
13,54,50,286
13,54,85,509
13,54,86,711
13,55,30,892
13,55,31,563
13,55,47,284
13,55,48,516
13,55,49,357
13,55,50,86
13,55,86,783
13,55,87,432
13,56,30,604
13,56,31,851
13,56,47,731
13,56,48,378
13,56,86,834
13,56,87,335
13,57,30,488
13,57,31,594
13,57,32,476
13,57,46,716
13,57,47,391
13,57,58,174
13,57,59,186
13,57,60,176
13,57,61,172
13,57,62,159
13,57,63,172
13,57,64,356
13,57,65,137
13,57,66,131
13,57,67,109
13,57,68,138
13,57,69,189
13,57,70,173
13,57,71,188
13,57,72,175
13,57,73,187
13,57,74,191
13,57,75,201
13,57,76,191
13,57,77,170
13,57,78,163
13,57,79,150
13,57,80,334
13,57,81,352
13,57,82,332
13,57,83,325
13,57,84,334
13,57,85,669
13,57,86,164
13,57,87,271
13,57,88,141
13,58,31,873
13,58,32,593
13,58,45,701
13,58,46,410
13,58,57,329
13,58,58,189
13,58,59,172
13,58,60,182
13,58,61,194
13,58,62,201
13,58,63,191
13,58,64,69
13,58,65,314
13,58,66,115
13,58,67,142
13,58,68,224
13,58,69,177
13,58,70,190
13,58,71,180
13,58,72,193
13,58,73,175
13,58,74,184
13,58,75,174
13,58,76,186
13,58,77,198
13,58,78,157
13,58,79,262
13,58,80,429
13,58,81,330
13,58,82,343
13,58,83,349
13,58,84,334
13,58,85,41
13,58,86,278
13,58,87,203
13,58,88,237
13,59,31,566
13,59,32,897
13,59,44,673
13,59,45,434
13,59,46,13
13,59,56,330
13,59,66,220
13,59,67,117
13,59,78,96
13,59,79,396
13,59,87,393
13,59,88,208
13,59,89,121
13,60,31,149
13,60,32,788
13,60,33,563
13,60,37,75
13,60,43,627
13,60,44,483
13,60,45,16
13,60,55,166
13,60,56,190
13,60,66,112
13,60,67,125
13,60,78,235
13,60,79,200
13,60,87,175
13,60,88,382
13,60,89,125
13,61,30,79
13,61,31,62
13,61,32,110
13,61,33,1153
13,61,36,239
13,61,37,53
13,61,42,582
13,61,43,614
13,61,55,172
13,61,56,182
13,61,66,110
13,61,67,122
13,61,78,194
13,61,79,238
13,61,87,164
13,61,88,174
13,61,89,323
13,62,29,50
13,62,30,42
13,62,31,106
13,62,32,96
13,62,33,83
13,62,34,1153
13,62,35,572
13,62,36,355
13,62,37,507
13,62,41,646
13,62,42,291
13,62,43,255
13,62,44,571
13,62,45,275
13,62,55,179
13,62,56,173
13,62,66,116
13,62,67,115
13,62,78,197
13,62,79,234
13,62,87,145
13,62,88,181
13,62,89,92
13,62,90,243
13,63,28,47
13,63,29,7
13,63,30,99
13,63,31,181
13,63,32,85
13,63,33,99
13,63,34,90
13,63,35,768
13,63,36,448
13,63,37,442
13,63,38,840
13,63,39,743
13,63,40,830
13,63,41,338
13,63,42,363
13,63,43,399
13,63,44,484
13,63,45,519
13,63,46,518
13,63,55,165
13,63,56,188
13,63,66,105
13,63,67,124
13,63,78,208
13,63,79,226
13,63,87,151
13,63,88,180
13,63,89,114
13,63,91,217
13,63,96,119
13,63,97,223
13,63,98,215
13,63,99,417
13,64,27,46
13,64,28,7
13,64,29,145
13,64,30,57
13,64,32,174
13,64,33,95
13,64,36,425
13,64,37,337
13,64,38,576
13,64,39,711
13,64,40,636
13,64,41,385
13,64,42,345
13,64,43,554
13,64,44,346
13,64,45,497
13,64,46,471
13,64,47,684
13,64,55,324
13,64,56,8
13,64,66,115
13,64,67,116
13,64,78,211
13,64,79,216
13,64,87,182
13,64,88,257
13,64,92,219
13,64,93,133
13,64,94,214
13,64,95,221
13,64,96,299
13,64,97,195
13,64,98,204
13,65,26,41
13,65,27,11
13,65,28,145
13,65,32,122
13,65,33,121
13,65,36,20
13,65,37,238
13,65,41,469
13,65,42,417
13,65,46,323
13,65,47,449
13,65,48,866
13,65,49,619
13,65,50,620
13,65,51,614
13,65,52,621
13,65,53,636
13,65,54,635
13,65,55,6
13,65,56,5
13,65,66,115
13,65,67,111
13,65,78,220
13,65,79,208
13,65,87,222
13,65,88,220
13,65,91,6
13,65,92,33
13,65,93,286
13,65,94,205
13,65,95,197
13,66,25,37
13,66,26,11
13,66,27,146
13,66,32,127
13,66,33,119
13,66,36,69
13,66,37,52
13,66,41,305
13,66,42,285
13,66,47,173
13,66,48,387
13,66,49,626
13,66,50,614
13,66,51,626
13,66,52,612
13,66,53,611
13,66,54,606
13,66,55,482
13,66,56,7
13,66,66,103
13,66,67,121
13,66,78,205
13,66,79,219
13,66,87,216
13,66,88,227
13,66,90,21
13,66,91,58
13,66,92,167
13,67,24,21
13,67,25,24
13,67,26,143
13,67,32,126
13,67,33,120
13,67,37,69
13,67,41,121
13,67,42,410
13,67,55,463
13,67,56,592
13,67,66,217
13,67,67,247
13,67,78,394
13,67,79,48
13,67,87,433
13,67,88,34
13,67,89,70
13,67,90,92
13,67,91,137
13,68,24,22
13,68,25,145
13,68,32,84
13,68,33,167
13,68,41,83
13,68,42,141
13,68,43,360
13,68,56,368
13,68,57,680
13,68,58,355
13,68,59,406
13,68,60,342
13,68,61,315
13,68,62,293
13,68,63,278
13,68,64,313
13,68,65,506
13,68,66,403
13,68,67,288
13,68,68,521
13,68,69,438
13,68,70,444
13,68,71,438
13,68,72,305
13,68,73,453
13,68,74,465
13,68,75,279
13,68,76,265
13,68,77,428
13,68,78,87
13,68,79,47
13,68,80,59
13,68,81,44
13,68,82,39
13,68,83,124
13,68,84,261
13,68,85,318
13,68,86,499
13,68,87,90
13,68,88,87
13,68,89,132
13,68,90,89
13,69,24,88
13,69,25,95
13,69,32,58
13,69,33,100
13,69,34,97
13,69,41,89
13,69,42,84
13,69,43,151
13,69,44,263
13,69,57,237
13,69,58,529
13,69,59,415
13,69,60,475
13,69,61,302
13,69,62,292
13,69,63,293
13,69,64,545
13,69,65,372
13,69,66,341
13,69,67,487
13,69,68,356
13,69,69,445
13,69,70,434
13,69,71,433
13,69,72,587
13,69,73,443
13,69,74,431
13,69,75,605
13,69,76,267
13,69,77,104
13,69,78,78
13,69,79,93
13,69,80,61
13,69,81,56
13,69,82,197
13,69,83,308
13,69,84,389
13,69,85,319
13,69,86,98
13,69,87,75
13,69,88,72
13,70,24,101
13,70,25,80
13,70,33,132
13,70,34,112
13,70,42,136
13,70,43,90
13,70,44,251
13,70,61,225
13,70,62,156
13,70,63,317
13,70,76,391
13,70,77,77
13,70,78,92
13,70,79,57
13,70,80,48
13,70,81,212
13,70,82,378
13,70,83,222
13,71,24,94
13,71,25,91
13,71,33,104
13,71,34,143
13,71,42,90
13,71,43,104
13,71,44,75
13,71,45,224
13,71,61,24
13,71,62,180
13,71,77,378
13,71,78,62
13,71,79,46
13,71,80,236
13,71,81,326
13,72,24,88
13,72,25,101
13,72,33,78
13,72,34,93
13,72,35,82
13,72,43,153
13,72,44,79
13,72,45,87
13,72,46,183
13,72,61,86
13,72,62,90
13,72,76,168
13,72,77,128
13,72,78,120
13,72,79,269
13,72,80,201
13,72,81,20
13,72,82,153
13,73,20,6
13,73,24,118
13,73,25,76
13,73,33,62
13,73,34,110
13,73,35,80
13,73,44,189
13,73,45,67
13,73,46,127
13,73,47,121
13,73,61,110
13,73,62,64
13,73,75,107
13,73,76,125
13,73,77,93
13,73,78,376
13,73,79,113
13,73,81,49
13,73,82,31
13,73,83,160
13,73,84,97
13,74,20,2
13,74,21,6
13,74,23,67
